work_id,state,constituency,mp_name,work_category,sanction_amount,work_status,analysis_mode,effectively_completed,risk_score,risk_category,n_signals_available,split_payment_flag,is_govt_body,any_is_anomaly_v2,any_is_anomaly_lof,cost_deviation_pct,utilization_pct_completed,recommendation_to_sanction_days,rule_expenditure_over_sanction,rule_extreme_delay,rule_vendor_concentration,known_false_positive
WS/MP18095/2025-2026/147281,Kerala,ALAPPUZHA,K. C VENUGOPAL,Normal/Others,2884733.0,Physical Inspection,Early-Warning,False,15.733333333333334,Low,3,False,False,,,,,477.0,False,True,False,False
WS/MP18106/2024-2025/147302,Madhya Pradesh,MORENA,SHIVMANGAL SINGH TOMAR,Normal/Others,800000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,62.0,False,False,False,False
WS/MP18230/2024-2025/147308,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147309,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147310,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147311,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147312,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147313,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147314,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147315,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147316,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147317,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147318,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147319,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147320,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147321,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147322,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147323,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147324,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147325,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147326,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147327,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147328,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147329,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147330,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147331,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147332,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147333,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP18230/2024-2025/147334,Uttar Pradesh,MOHANLALGANJ(SC),R.K. CHAUDHARY,Normal/Others,107985.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,59.0,False,False,False,False
WS/MP529/2024-2025/147335,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,330000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,36.0,False,False,False,False
WS/MP529/2024-2025/147336,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,302674.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,36.0,False,False,False,False
WS/MP529/2024-2025/147337,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,457139.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,36.0,False,False,False,False
WS/MP529/2024-2025/147338,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,500000.0,Work Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,36.0,False,False,False,False
WS/MP529/2024-2025/147339,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,264519.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,68.0,False,False,False,False
WS/MP529/2024-2025/147340,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,387426.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,68.0,False,False,False,False
WS/MP529/2024-2025/147341,Andhra Pradesh,TIRUPATI(SC),Maddila Gurumoorthy,Normal/Others,474714.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,68.0,False,False,False,False
WS/MP582/2025-2026/147346,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,1000000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,253.0,False,False,False,False
WS/MP582/2024-2025/147347,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,495000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,53.0,False,False,False,False
WS/MP582/2024-2025/147348,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,500000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,80.0,False,False,False,False
WS/MP582/2024-2025/147351,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,192000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,80.0,False,False,False,False
WS/MP641/2024-2025/147352,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,70.0,False,False,False,False
WS/MP582/2024-2025/147353,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,1500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,160.0,False,False,False,False
WS/MP641/2024-2025/147362,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,126.0,False,False,False,False
WS/MP582/2025-2026/147364,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,75000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,218.0,False,False,False,False
WS/MP18167/2024-2025/147365,Rajasthan,JHUNJHUNU,BRIJENDRA SINGH OLA,Normal/Others,499434.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,59.0,False,False,False,False
WS/MP18167/2024-2025/147366,Rajasthan,JHUNJHUNU,BRIJENDRA SINGH OLA,Normal/Others,900000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,78.0,False,False,False,False
WS/MP641/2024-2025/147367,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,70.0,False,False,False,False
WS/MP582/2024-2025/147369,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,300000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,49.0,False,False,False,False
WS/MP582/2024-2025/147391,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,300000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,49.0,False,False,False,False
WS/MP582/2024-2025/147392,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,400000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,49.0,False,False,False,False
WS/MP582/2024-2025/147393,Gujarat,BARDOLI(ST),Prabhubhai Nagarbhai Vasava,Normal/Others,500000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,49.0,False,False,False,False
WS/MP18095/2025-2026/147400,Kerala,ALAPPUZHA,K. C VENUGOPAL,Normal/Others,358334.0,Physical Inspection,Early-Warning,False,16.799999999999997,Low,3,False,False,,,,,493.0,False,True,False,False
WS/MP18095/2025-2026/147401,Kerala,ALAPPUZHA,K. C VENUGOPAL,Normal/Others,2100000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,293.0,False,False,False,False
WS/MP641/2025-2026/147403,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,200000.0,Work partially Completed,Early-Warning,False,5.333333333333333,Low,3,False,False,,,,,321.0,False,True,False,False
WS/MP641/2024-2025/147406,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,163.0,False,False,False,False
WS/MP641/2025-2026/147408,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,800000.0,Vendor Identification,Early-Warning,False,7.066666666666666,Low,3,False,False,,,,,347.0,False,True,False,False
WS/MP18313/2024-2025/147413,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,993995.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,60.0,False,False,False,False
WS/MP641/2024-2025/147414,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,37.0,False,False,False,False
WS/MP18394/2024-2025/147415,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,1136000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP18394/2024-2025/147416,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,1305000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP18394/2024-2025/147417,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,1532566.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,11.0,False,False,False,False
WS/MP18394/2024-2025/147418,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,1072069.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,11.0,False,False,False,False
WS/MP18394/2024-2025/147419,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,837399.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP18394/2024-2025/147420,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,978582.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,11.0,False,False,False,False
WS/MP641/2024-2025/147427,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,300000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,98.0,False,False,False,False
WS/MP435/2024-2025/147428,Jharkhand,RANCHI,Sanjay Seth,Normal/Others,436300.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,72.0,False,False,False,False
WS/MP435/2024-2025/147429,Jharkhand,RANCHI,Sanjay Seth,Normal/Others,579100.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,72.0,False,False,False,False
WS/MP18313/2024-2025/147431,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,1000000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,60.0,False,False,False,False
WS/MP18313/2024-2025/147434,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,1000000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,57.0,False,False,False,False
WS/MP641/2024-2025/147436,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,100.0,66.0,False,False,False,False
WS/MP18313/2024-2025/147437,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,998150.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,59.0,False,False,False,False
WS/MP641/2024-2025/147438,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,100.0,82.0,False,False,False,False
WS/MP18313/2024-2025/147439,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,199996.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,60.0,False,False,False,False
WS/MP18172/2024-2025/147440,Rajasthan,UDAIPUR(ST),MANNA LAL RAWAT,Normal/Others,200000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,90.0,False,False,False,False
WS/MP641/2024-2025/147442,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,66.0,False,False,False,False
WS/MP641/2024-2025/147444,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,1000000.0,Work Completed,Audit,True,0.0,Low,4,False,False,,,,100.0,116.0,False,False,False,False
WS/MP641/2024-2025/147445,Madhya Pradesh,KHARGONE(ST),Gajendra Singh Patel,Normal/Others,500000.0,Work Completed,Audit,True,18.0,Low,4,False,False,,,,50.0,35.0,False,False,False,False
WS/MP18313/2024-2025/147446,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,1500000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,55.0,False,False,False,False
WS/MP661/2025-2026/147453,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,990415.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,189.0,False,False,False,False
WS/MP661/2025-2026/147454,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,1000000.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,189.0,False,False,False,False
WS/MP661/2025-2026/147457,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,1000000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,206.0,False,False,False,False
WS/MP18313/2024-2025/147458,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,981300.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,7.0,False,False,False,False
WS/MP18394/2024-2025/147460,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,1150000.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,19.0,False,False,False,False
WS/MP661/2026-2027/147464,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,1000000.0,Physical Inspection,Early-Warning,False,22.599999999999998,Low,3,False,False,,,,,580.0,False,True,False,False
WS/MP661/2025-2026/147465,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,999694.0,Physical Inspection,Audit,True,7.48,Low,4,False,False,,,,100.0,378.0,False,True,False,False
WS/MP18394/2024-2025/147466,Tamil Nadu,NAMAKKAL,V S Matheswaran,Normal/Others,960819.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,19.0,False,False,False,False
WS/MP747/2025-2026/147476,Tamil Nadu,VIRUDHUNAGAR,Manickam Tagore B,Normal/Others,749622.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,225.0,False,False,False,False
WS/MP747/2025-2026/147477,Tamil Nadu,VIRUDHUNAGAR,Manickam Tagore B,Normal/Others,2499979.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,225.0,False,False,False,False
WS/MP661/2025-2026/147480,Maharashtra,SHIRUR,Amol Ramsing Kolhe,Normal/Others,995639.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,188.0,False,False,False,False
WS/MP812/2025-2026/147482,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848750.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,301.0,False,False,False,False
WS/MP812/2024-2025/147483,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848161.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,126.0,False,False,False,False
WS/MP812/2024-2025/147484,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848161.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,126.0,False,False,False,False
WS/MP812/2024-2025/147485,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848160.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,126.0,False,False,False,False
WS/MP812/2024-2025/147486,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,847572.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,121.0,False,False,False,False
WS/MP812/2024-2025/147487,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,847572.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,135.0,False,False,False,False
WS/MP812/2026-2027/147488,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,850000.0,Sanction,Early-Warning,False,28.8,Medium,3,False,False,,,,,673.0,False,True,False,False
WS/MP812/2024-2025/147489,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,847572.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,135.0,False,False,False,False
WS/MP812/2025-2026/147490,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848279.0,Physical Inspection,Early-Warning,False,16.599999999999998,Low,3,False,False,,,,,490.0,False,True,False,False
WS/MP812/2024-2025/147491,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,850000.0,Sanction,Early-Warning,False,0.0,Low,3,False,False,,,,,135.0,False,False,False,False
WS/MP812/2024-2025/147492,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,848044.0,Physical Inspection,Early-Warning,False,0.0,Low,3,False,False,,,,,126.0,False,False,False,False
WS/MP812/2024-2025/147493,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,140.0,False,False,False,False
WS/MP812/2024-2025/147494,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,155.0,False,False,False,False
WS/MP812/2024-2025/147495,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,126.0,False,False,False,False
WS/MP812/2024-2025/147496,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,140.0,False,False,False,False
WS/MP812/2024-2025/147497,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147498,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147499,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2025-2026/147500,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,1346452.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,200.0,False,False,False,False
WS/MP812/2024-2025/147501,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Trust and Society,950000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,80.0,False,False,False,False
WS/MP812/2024-2025/147502,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Trust and Society,950000.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,84.0,False,False,False,False
WS/MP812/2024-2025/147503,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,237000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,140.0,False,False,False,False
WS/MP812/2025-2026/147504,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,282.0,False,False,False,False
WS/MP812/2025-2026/147505,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,237000.0,Physical Inspection,Audit,True,7.04,Low,4,False,False,,,,99.71097046413502,367.0,False,True,False,False
WS/MP812/2024-2025/147506,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236234.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2025-2026/147508,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236315.0,Physical Inspection,Audit,True,7.04,Low,4,False,False,,,,100.0,367.0,False,True,False,False
WS/MP812/2026-2027/147511,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,349000.0,Sanction,Early-Warning,False,28.8,Medium,3,False,False,,,,,673.0,False,True,False,False
WS/MP812/2024-2025/147513,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,898800.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147514,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,604674.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2026-2027/147515,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,1347476.0,Physical Inspection,Early-Warning,False,20.599999999999998,Low,3,False,False,,,,,550.0,False,True,False,False
WS/MP812/2024-2025/147516,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,452753.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,95.0,False,False,False,False
WS/MP812/2024-2025/147517,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,300000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,139.0,False,False,False,False
WS/MP812/2024-2025/147518,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,1049505.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147520,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,600000.0,Work partially Completed,Early-Warning,False,0.0,Low,3,False,False,,,,,139.0,False,False,False,False
WS/MP812/2024-2025/147521,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,894801.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147522,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,272484.0,Vendor Identification,Early-Warning,False,0.0,Low,3,False,False,,,,,38.0,False,False,False,False
WS/MP812/2024-2025/147523,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,1095969.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147524,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,794511.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,139.0,False,False,False,False
WS/MP812/2024-2025/147526,Uttar Pradesh,KUSHI NAGAR,Vijay Kumar Dubey,Normal/Others,236315.0,Physical Inspection,Audit,True,0.0,Low,4,False,False,,,,100.0,140.0,False,False,False,False
